Nombre,Estatus,Diferencia,Tiempo
"SPIN BY OXXO",true,0 min,30/04/2026 16:51:06
"STP",true,0 min,30/04/2026 16:51:06
"Swap",true,0 min,30/04/2026 16:51:06
"TESORED",true,0 min,30/04/2026 16:51:06
"TRANSFER",true,0 min,30/04/2026 16:51:06
"TRANSFER DIRECT",true,0 min,30/04/2026 16:51:06
"UALA",true,0 min,30/04/2026 16:51:06
"UNAGRA",true,0 min,30/04/2026 16:51:06
"VALMEX",true,0 min,30/04/2026 16:51:06
"VALUE",true,0 min,30/04/2026 16:51:06
"VE POR MAS",true,0 min,30/04/2026 16:51:06
"VOLKSWAGEN",true,0 min,30/04/2026 16:51:06
"albo",true,0 min,30/04/2026 16:51:06
"ACTINVER",true,0 min,30/04/2026 17:50:17
"AFIRME",true,0 min,30/04/2026 17:50:17
"ARCUS FI",true,0 min,30/04/2026 17:50:17
"ASP INTEGRA OPC",true,0 min,30/04/2026 17:50:17
"AZTECA",true,0 min,30/04/2026 17:50:17
"BAJIO",true,0 min,30/04/2026 17:50:17
"BANAMEX",true,0 min,30/04/2026 17:50:17
"BANCO COVALTO",true,0 min,30/04/2026 17:50:17
"BANCO S3",true,0 min,30/04/2026 17:50:17
"BANCOMEXT",true,0 min,30/04/2026 17:50:17
"BANCOPPEL",true,0 min,30/04/2026 17:50:17
"BANCREA",true,0 min,30/04/2026 17:50:17
"BANJERCITO",true,0 min,30/04/2026 17:50:17
"BANK OF AMERICA",true,0 min,30/04/2026 17:50:17
"BANK OF CHINA",true,0 min,30/04/2026 17:50:17
"BANKAOOL",true,0 min,30/04/2026 17:50:17
"BANOBRAS",true,0 min,30/04/2026 17:50:17
"BANORTE",true,0 min,30/04/2026 17:50:17
"BANREGIO",true,0 min,30/04/2026 17:50:17
"BANSI",true,0 min,30/04/2026 17:50:17
"BANXICO",true,0 min,30/04/2026 17:50:17
"BARCLAYS",true,0 min,30/04/2026 17:50:17
"BBASE",true,0 min,30/04/2026 17:50:17
"BBVA MEXICO",true,0 min,30/04/2026 17:50:17
"BMONEX",true,0 min,30/04/2026 17:50:17
"BaBien",true,0 min,30/04/2026 17:50:17
"CAJA POP MEXICA",true,0 min,30/04/2026 17:50:17
"CAJA TELEFONIST",true,0 min,30/04/2026 17:50:17
"CASHI CUENTA",true,0 min,30/04/2026 17:50:17
"CI BOLSA",true,0 min,30/04/2026 17:50:17
"CITI MEXICO",true,0 min,30/04/2026 17:50:17
"CLS",false,5 min,30/04/2026 17:50:17
"COMPARTAMOS",true,0 min,30/04/2026 17:50:17
"CONSUBANCO",true,0 min,30/04/2026 17:50:17
"COOPDESARROLLO",true,0 min,30/04/2026 17:50:17
"CREDICAPITAL",true,0 min,30/04/2026 17:50:17
"CREDICLUB",true,0 min,30/04/2026 17:50:17
"CRISTOBAL COLON",true,0 min,30/04/2026 17:50:17
"CoDi Valida",true,0 min,30/04/2026 17:50:17
"Cuenca",true,0 min,30/04/2026 17:50:17
"DONDE",true,0 min,30/04/2026 17:50:17
"Dep y Pag Dig",true,0 min,30/04/2026 17:50:17
"FINAMEX",true,0 min,30/04/2026 17:50:17
"FINCO PAY",true,0 min,30/04/2026 17:50:17
"FINCOMUN",true,0 min,30/04/2026 17:50:17
"FINTOC",true,0 min,30/04/2026 17:50:17
"FONDEADORA",true,0 min,30/04/2026 17:50:17
"FONDO (FIRA)",true,0 min,30/04/2026 17:50:17
"GBM",true,0 min,30/04/2026 17:50:17
"HEY BANCO",true,0 min,30/04/2026 17:50:17
"HIPOTECARIA FED",false,N/A,30/04/2026 17:50:17
"HSBC",true,0 min,30/04/2026 17:50:17
"ICBC",true,0 min,30/04/2026 17:50:17
"INBURSA",true,0 min,30/04/2026 17:50:17
"INDEVAL",true,0 min,30/04/2026 17:50:17
"INMOBILIARIO",true,0 min,30/04/2026 17:50:17
"INTERCAM BANCO",true,0 min,30/04/2026 17:50:17
"INVEX",true,0 min,30/04/2026 17:50:17
"JP MORGAN",true,0 min,30/04/2026 17:50:17
"KAPITAL",true,0 min,30/04/2026 17:50:17
"KLAR",true,0 min,30/04/2026 17:50:17
"KUSPIT",true,0 min,30/04/2026 17:50:17
"LIBERTAD",true,0 min,30/04/2026 17:50:17
"MASARI",true,0 min,30/04/2026 17:50:17
"MIFEL",true,0 min,30/04/2026 17:50:17
"MIZUHO BANK",true,0 min,30/04/2026 17:50:17
"MONEXCB",true,0 min,30/04/2026 17:50:17
"MUFG",true,0 min,30/04/2026 17:50:17
"MULTIVA BANCO",true,0 min,30/04/2026 17:50:17
"Mercado Pago W",true,0 min,30/04/2026 17:50:17
"MexPago",true,0 min,30/04/2026 17:50:17
"NAFIN",true,0 min,30/04/2026 17:50:17
"NU MEXICO",true,0 min,30/04/2026 17:50:17
"NVIO",true,0 min,30/04/2026 17:50:17
"PAGATODO",true,0 min,30/04/2026 17:50:17
"PPBALANCEMX",true,0 min,30/04/2026 17:50:17
"PROFUTURO",true,0 min,30/04/2026 17:50:17
"Peibo",true,0 min,30/04/2026 17:50:17
"SABADELL",true,0 min,30/04/2026 17:50:17
"SANTANDER",true,0 min,30/04/2026 17:50:17
"SCOTIABANK",true,0 min,30/04/2026 17:50:17
"SHINHAN",true,0 min,30/04/2026 17:50:17
"SPIN BY OXXO",true,0 min,30/04/2026 17:50:17
"STP",true,0 min,30/04/2026 17:50:17
"Swap",true,0 min,30/04/2026 17:50:17
"TESORED",true,0 min,30/04/2026 17:50:17
"TRANSFER",true,0 min,30/04/2026 17:50:17
"TRANSFER DIRECT",true,0 min,30/04/2026 17:50:17
"UALA",true,0 min,30/04/2026 17:50:17
"UNAGRA",true,0 min,30/04/2026 17:50:17
"VALMEX",true,0 min,30/04/2026 17:50:17
"VALUE",true,0 min,30/04/2026 17:50:17
"VE POR MAS",true,0 min,30/04/2026 17:50:17
"VOLKSWAGEN",true,0 min,30/04/2026 17:50:17
"albo",true,0 min,30/04/2026 17:50:17
"ACTINVER",true,0 min,03/05/2026 20:33:48
"AFIRME",true,0 min,03/05/2026 20:33:48
"ARCUS FI",true,0 min,03/05/2026 20:33:48
"ASP INTEGRA OPC",true,0 min,03/05/2026 20:33:48
"AZTECA",true,0 min,03/05/2026 20:33:48
"BAJIO",true,0 min,03/05/2026 20:33:48
"BANAMEX",true,0 min,03/05/2026 20:33:48
"BANCO COVALTO",true,0 min,03/05/2026 20:33:48
"BANCO S3",true,0 min,03/05/2026 20:33:48
"BANCOMEXT",false,N/A,03/05/2026 20:33:48
"BANCOPPEL",true,0 min,03/05/2026 20:33:48
"BANCREA",true,0 min,03/05/2026 20:33:48
"BANJERCITO",true,0 min,03/05/2026 20:33:48
"BANK OF AMERICA",true,0 min,03/05/2026 20:33:48
"BANK OF CHINA",false,N/A,03/05/2026 20:33:48
"BANKAOOL",true,0 min,03/05/2026 20:33:48
"BANOBRAS",true,0 min,03/05/2026 20:33:48
"BANORTE",true,0 min,03/05/2026 20:33:48
"BANREGIO",true,0 min,03/05/2026 20:33:48
"BANSI",true,0 min,03/05/2026 20:33:48
"BANXICO",true,0 min,03/05/2026 20:33:48
"BARCLAYS",false,N/A,03/05/2026 20:33:48
"BBASE",true,0 min,03/05/2026 20:33:48
"BBVA MEXICO",true,0 min,03/05/2026 20:33:48
"BMONEX",true,0 min,03/05/2026 20:33:48
"BaBien",true,0 min,03/05/2026 20:33:48
"CAJA POP MEXICA",true,0 min,03/05/2026 20:33:48
"CAJA TELEFONIST",true,0 min,03/05/2026 20:33:48
"CASHI CUENTA",true,0 min,03/05/2026 20:33:48
"CI BOLSA",true,0 min,03/05/2026 20:33:48
"CITI MEXICO",true,0 min,03/05/2026 20:33:48
"CLS",false,N/A,03/05/2026 20:33:48
"COMPARTAMOS",true,0 min,03/05/2026 20:33:48
"CONSUBANCO",true,0 min,03/05/2026 20:33:48
"COOPDESARROLLO",false,2126 min,03/05/2026 20:33:48
"CREDICAPITAL",true,0 min,03/05/2026 20:33:48
"CREDICLUB",true,0 min,03/05/2026 20:33:48
"CRISTOBAL COLON",false,N/A,03/05/2026 20:33:48
"CoDi Valida",true,0 min,03/05/2026 20:33:48
"Cuenca",true,0 min,03/05/2026 20:33:48
"DONDE",true,0 min,03/05/2026 20:33:48
"Dep y Pag Dig",true,0 min,03/05/2026 20:33:48
"FINAMEX",false,N/A,03/05/2026 20:33:48
"FINCO PAY",true,0 min,03/05/2026 20:33:48
"FINCOMUN",true,0 min,03/05/2026 20:33:48
"FINTOC",true,0 min,03/05/2026 20:33:48
"FONDEADORA",true,0 min,03/05/2026 20:33:48
"FONDO (FIRA)",false,N/A,03/05/2026 20:33:48
"GBM",true,0 min,03/05/2026 20:33:48
"HEY BANCO",true,0 min,03/05/2026 20:33:48
"HIPOTECARIA FED",false,N/A,03/05/2026 20:33:48
"HSBC",true,0 min,03/05/2026 20:33:48
"ICBC",false,N/A,03/05/2026 20:33:48
"INBURSA",true,0 min,03/05/2026 20:33:48
"INDEVAL",false,3052 min,03/05/2026 20:33:48
"INMOBILIARIO",true,0 min,03/05/2026 20:33:48
"INTERCAM BANCO",true,0 min,03/05/2026 20:33:48
"INVEX",true,0 min,03/05/2026 20:33:48
"JP MORGAN",true,0 min,03/05/2026 20:33:48
"KAPITAL",true,0 min,03/05/2026 20:33:48
"KLAR",true,0 min,03/05/2026 20:33:48
"KUSPIT",true,0 min,03/05/2026 20:33:48
"LIBERTAD",true,0 min,03/05/2026 20:33:48
"MASARI",true,0 min,03/05/2026 20:33:48
"MIFEL",true,0 min,03/05/2026 20:33:48
"MIZUHO BANK",false,N/A,03/05/2026 20:33:48
"MONEXCB",true,0 min,03/05/2026 20:33:48
"MUFG",false,N/A,03/05/2026 20:33:48
"MULTIVA BANCO",true,0 min,03/05/2026 20:33:48
"Mercado Pago W",true,0 min,03/05/2026 20:33:48
"MexPago",true,0 min,03/05/2026 20:33:48
"NAFIN",false,N/A,03/05/2026 20:33:48
"NU MEXICO",true,0 min,03/05/2026 20:33:48
"NVIO",true,0 min,03/05/2026 20:33:48
"PAGATODO",true,0 min,03/05/2026 20:33:48
"PPBALANCEMX",false,N/A,03/05/2026 20:33:48
"PROFUTURO",false,N/A,03/05/2026 20:33:48
"Peibo",true,0 min,03/05/2026 20:33:48
"SABADELL",true,0 min,03/05/2026 20:33:48
"SANTANDER",true,0 min,03/05/2026 20:33:48
"SCOTIABANK",true,0 min,03/05/2026 20:33:48
"SHINHAN",false,4463 min,03/05/2026 20:33:48
"SPIN BY OXXO",true,0 min,03/05/2026 20:33:48
"STP",true,0 min,03/05/2026 20:33:48
"Swap",true,0 min,03/05/2026 20:33:48
"TESORED",true,0 min,03/05/2026 20:33:48
"TRANSFER",true,0 min,03/05/2026 20:33:48
"TRANSFER DIRECT",false,N/A,03/05/2026 20:33:48
"UALA",true,0 min,03/05/2026 20:33:48
"UNAGRA",false,N/A,03/05/2026 20:33:48
"VALMEX",false,N/A,03/05/2026 20:33:48
"VALUE",true,0 min,03/05/2026 20:33:48
"VE POR MAS",true,0 min,03/05/2026 20:33:48
"VOLKSWAGEN",true,0 min,03/05/2026 20:33:48
"albo",true,0 min,03/05/2026 20:33:48
"ACTINVER",true,0 min,04/05/2026 00:09:02
"AFIRME",true,0 min,04/05/2026 00:09:02
"ARCUS FI",true,0 min,04/05/2026 00:09:02
"ASP INTEGRA OPC",true,0 min,04/05/2026 00:09:02
"AZTECA",true,0 min,04/05/2026 00:09:02
"BAJIO",true,0 min,04/05/2026 00:09:02
"BANAMEX",true,0 min,04/05/2026 00:09:02
"BANCO COVALTO",true,0 min,04/05/2026 00:09:02
"BANCO S3",true,0 min,04/05/2026 00:09:02
"BANCOMEXT",false,N/A,04/05/2026 00:09:02
"BANCOPPEL",true,0 min,04/05/2026 00:09:02
"BANCREA",true,0 min,04/05/2026 00:09:02
"BANJERCITO",true,0 min,04/05/2026 00:09:02
"BANK OF AMERICA",true,0 min,04/05/2026 00:09:02
"BANK OF CHINA",false,N/A,04/05/2026 00:09:02
"BANKAOOL",true,0 min,04/05/2026 00:09:02
"BANOBRAS",true,0 min,04/05/2026 00:09:02
"BANORTE",true,0 min,04/05/2026 00:09:02
"BANREGIO",true,0 min,04/05/2026 00:09:02
"BANSI",true,0 min,04/05/2026 00:09:02
"BANXICO",true,0 min,04/05/2026 00:09:02
"BARCLAYS",false,N/A,04/05/2026 00:09:02
"BBASE",true,0 min,04/05/2026 00:09:02
"BBVA MEXICO",true,0 min,04/05/2026 00:09:02
"BMONEX",true,0 min,04/05/2026 00:09:02
"BaBien",true,0 min,04/05/2026 00:09:02
"CAJA POP MEXICA",true,0 min,04/05/2026 00:09:02
"CAJA TELEFONIST",true,0 min,04/05/2026 00:09:02
"CASHI CUENTA",true,0 min,04/05/2026 00:09:02
"CI BOLSA",true,0 min,04/05/2026 00:09:02
"CITI MEXICO",true,0 min,04/05/2026 00:09:02
"CLS",true,0 min,04/05/2026 00:09:02
"COMPARTAMOS",true,0 min,04/05/2026 00:09:02
"CONSUBANCO",true,0 min,04/05/2026 00:09:02
"COOPDESARROLLO",false,2341 min,04/05/2026 00:09:02
"CREDICAPITAL",true,0 min,04/05/2026 00:09:02
"CREDICLUB",true,0 min,04/05/2026 00:09:02
"CRISTOBAL COLON",false,N/A,04/05/2026 00:09:02
"CoDi Valida",true,0 min,04/05/2026 00:09:02
"Cuenca",true,0 min,04/05/2026 00:09:02
"DONDE",true,0 min,04/05/2026 00:09:02
"Dep y Pag Dig",true,0 min,04/05/2026 00:09:02
"FINAMEX",false,N/A,04/05/2026 00:09:02
"FINCO PAY",true,0 min,04/05/2026 00:09:02
"FINCOMUN",true,0 min,04/05/2026 00:09:02
"FINTOC",true,0 min,04/05/2026 00:09:02
"FONDEADORA",true,0 min,04/05/2026 00:09:02
"FONDO (FIRA)",false,N/A,04/05/2026 00:09:02
"GBM",true,0 min,04/05/2026 00:09:02
"HEY BANCO",true,0 min,04/05/2026 00:09:02
"HIPOTECARIA FED",false,N/A,04/05/2026 00:09:02
"HSBC",true,0 min,04/05/2026 00:09:02
"ICBC",false,N/A,04/05/2026 00:09:02
"INBURSA",true,0 min,04/05/2026 00:09:02
"INDEVAL",false,3268 min,04/05/2026 00:09:02
"INMOBILIARIO",true,0 min,04/05/2026 00:09:02
"INTERCAM BANCO",true,0 min,04/05/2026 00:09:02
"INVEX",true,0 min,04/05/2026 00:09:02
"JP MORGAN",true,0 min,04/05/2026 00:09:02
"KAPITAL",true,0 min,04/05/2026 00:09:02
"KLAR",true,0 min,04/05/2026 00:09:02
"KUSPIT",true,0 min,04/05/2026 00:09:02
"LIBERTAD",true,0 min,04/05/2026 00:09:02
"MASARI",true,0 min,04/05/2026 00:09:02
"MIFEL",true,0 min,04/05/2026 00:09:02
"MIZUHO BANK",false,N/A,04/05/2026 00:09:02
"MONEXCB",true,0 min,04/05/2026 00:09:02
"MUFG",false,N/A,04/05/2026 00:09:02
"MULTIVA BANCO",true,0 min,04/05/2026 00:09:02
"Mercado Pago W",true,0 min,04/05/2026 00:09:02
"MexPago",true,0 min,04/05/2026 00:09:02
"NAFIN",false,N/A,04/05/2026 00:09:02
"NU MEXICO",true,0 min,04/05/2026 00:09:02
"NVIO",true,0 min,04/05/2026 00:09:02
"PAGATODO",true,0 min,04/05/2026 00:09:02
"PPBALANCEMX",false,67 min,04/05/2026 00:09:02
"PROFUTURO",false,N/A,04/05/2026 00:09:02
"Peibo",true,0 min,04/05/2026 00:09:02
"SABADELL",true,0 min,04/05/2026 00:09:02
"SANTANDER",true,0 min,04/05/2026 00:09:02
"SCOTIABANK",true,0 min,04/05/2026 00:09:02
"SHINHAN",false,4679 min,04/05/2026 00:09:02
"SPIN BY OXXO",true,0 min,04/05/2026 00:09:02
"STP",true,0 min,04/05/2026 00:09:02
"Swap",true,0 min,04/05/2026 00:09:02
"TESORED",true,0 min,04/05/2026 00:09:02
"TRANSFER",true,0 min,04/05/2026 00:09:02
"TRANSFER DIRECT",false,N/A,04/05/2026 00:09:02
"UALA",true,0 min,04/05/2026 00:09:02
"UNAGRA",true,0 min,04/05/2026 00:09:02
"VALMEX",false,N/A,04/05/2026 00:09:02
"VALUE",true,0 min,04/05/2026 00:09:02
"VE POR MAS",true,0 min,04/05/2026 00:09:02
"VOLKSWAGEN",true,0 min,04/05/2026 00:09:02
"albo",true,0 min,04/05/2026 00:09:02
"ACTINVER",true,0 min,04/05/2026 03:02:04
"AFIRME",true,0 min,04/05/2026 03:02:04
"ARCUS FI",true,0 min,04/05/2026 03:02:04
"ASP INTEGRA OPC",true,0 min,04/05/2026 03:02:04
"AZTECA",true,0 min,04/05/2026 03:02:04
"BAJIO",true,0 min,04/05/2026 03:02:04
"BANAMEX",true,0 min,04/05/2026 03:02:04
"BANCO COVALTO",true,0 min,04/05/2026 03:02:04
"BANCO S3",true,0 min,04/05/2026 03:02:04
"BANCOMEXT",false,N/A,04/05/2026 03:02:04
"BANCOPPEL",true,0 min,04/05/2026 03:02:04
"BANCREA",true,0 min,04/05/2026 03:02:04
"BANJERCITO",true,0 min,04/05/2026 03:02:04
"BANK OF AMERICA",true,0 min,04/05/2026 03:02:04
"BANK OF CHINA",false,N/A,04/05/2026 03:02:04
"BANKAOOL",true,0 min,04/05/2026 03:02:04
"BANOBRAS",true,0 min,04/05/2026 03:02:04
"BANORTE",true,0 min,04/05/2026 03:02:04
"BANREGIO",true,0 min,04/05/2026 03:02:04
"BANSI",true,0 min,04/05/2026 03:02:04
"BANXICO",true,0 min,04/05/2026 03:02:04
"BARCLAYS",false,N/A,04/05/2026 03:02:04
"BBASE",true,0 min,04/05/2026 03:02:04
"BBVA MEXICO",true,0 min,04/05/2026 03:02:04
"BMONEX",true,0 min,04/05/2026 03:02:04
"BaBien",true,0 min,04/05/2026 03:02:04
"CAJA POP MEXICA",true,0 min,04/05/2026 03:02:04
"CAJA TELEFONIST",true,0 min,04/05/2026 03:02:04
"CASHI CUENTA",true,0 min,04/05/2026 03:02:04
"CI BOLSA",true,0 min,04/05/2026 03:02:04
"CITI MEXICO",true,0 min,04/05/2026 03:02:04
"CLS",true,0 min,04/05/2026 03:02:04
"COMPARTAMOS",true,0 min,04/05/2026 03:02:04
"CONSUBANCO",true,0 min,04/05/2026 03:02:04
"COOPDESARROLLO",false,2514 min,04/05/2026 03:02:04
"CREDICAPITAL",true,0 min,04/05/2026 03:02:04
"CREDICLUB",true,0 min,04/05/2026 03:02:04
"CRISTOBAL COLON",false,N/A,04/05/2026 03:02:04
"CoDi Valida",true,0 min,04/05/2026 03:02:04
"Cuenca",true,0 min,04/05/2026 03:02:04
"DONDE",true,0 min,04/05/2026 03:02:04
"Dep y Pag Dig",true,0 min,04/05/2026 03:02:04
"FINAMEX",false,N/A,04/05/2026 03:02:04
"FINCO PAY",true,0 min,04/05/2026 03:02:04
"FINCOMUN",true,0 min,04/05/2026 03:02:04
"FINTOC",true,0 min,04/05/2026 03:02:04
"FONDEADORA",true,0 min,04/05/2026 03:02:04
"FONDO (FIRA)",false,N/A,04/05/2026 03:02:04
"GBM",true,0 min,04/05/2026 03:02:04
"HEY BANCO",true,0 min,04/05/2026 03:02:04
"HIPOTECARIA FED",false,N/A,04/05/2026 03:02:04
"HSBC",true,0 min,04/05/2026 03:02:04
"ICBC",false,N/A,04/05/2026 03:02:04
"INBURSA",true,0 min,04/05/2026 03:02:04
"INDEVAL",false,3441 min,04/05/2026 03:02:04
"INMOBILIARIO",true,0 min,04/05/2026 03:02:04
"INTERCAM BANCO",true,0 min,04/05/2026 03:02:04
"INVEX",true,0 min,04/05/2026 03:02:04
"JP MORGAN",true,0 min,04/05/2026 03:02:04
"KAPITAL",true,0 min,04/05/2026 03:02:04
"KLAR",true,0 min,04/05/2026 03:02:04
"KUSPIT",true,0 min,04/05/2026 03:02:04
"LIBERTAD",true,0 min,04/05/2026 03:02:04
"MASARI",true,0 min,04/05/2026 03:02:04
"MIFEL",true,0 min,04/05/2026 03:02:04
"MIZUHO BANK",false,N/A,04/05/2026 03:02:04
"MONEXCB",true,0 min,04/05/2026 03:02:04
"MUFG",false,N/A,04/05/2026 03:02:04
"MULTIVA BANCO",true,0 min,04/05/2026 03:02:04
"Mercado Pago W",true,0 min,04/05/2026 03:02:04
"MexPago",true,0 min,04/05/2026 03:02:04
"NAFIN",false,N/A,04/05/2026 03:02:04
"NU MEXICO",true,0 min,04/05/2026 03:02:04
"NVIO",true,0 min,04/05/2026 03:02:04
"PAGATODO",true,0 min,04/05/2026 03:02:04
"PPBALANCEMX",false,240 min,04/05/2026 03:02:04
"PROFUTURO",false,N/A,04/05/2026 03:02:04
"Peibo",true,0 min,04/05/2026 03:02:04
"SABADELL",true,0 min,04/05/2026 03:02:04
"SANTANDER",true,0 min,04/05/2026 03:02:04
"SCOTIABANK",true,0 min,04/05/2026 03:02:04
"SHINHAN",false,4852 min,04/05/2026 03:02:04
"SPIN BY OXXO",true,0 min,04/05/2026 03:02:04
"STP",true,0 min,04/05/2026 03:02:04
"Swap",true,0 min,04/05/2026 03:02:04
"TESORED",true,0 min,04/05/2026 03:02:04
"TRANSFER",true,0 min,04/05/2026 03:02:04
"TRANSFER DIRECT",false,N/A,04/05/2026 03:02:04
"UALA",true,0 min,04/05/2026 03:02:04
"UNAGRA",true,0 min,04/05/2026 03:02:04
"VALMEX",false,N/A,04/05/2026 03:02:04
"VALUE",true,0 min,04/05/2026 03:02:04
"VE POR MAS",true,0 min,04/05/2026 03:02:04
"VOLKSWAGEN",true,0 min,04/05/2026 03:02:04
"albo",true,0 min,04/05/2026 03:02:04
"ACTINVER",true,0 min,04/05/2026 05:20:47
"AFIRME",true,0 min,04/05/2026 05:20:47
"ARCUS FI",true,0 min,04/05/2026 05:20:47
"ASP INTEGRA OPC",true,0 min,04/05/2026 05:20:47
"AZTECA",true,0 min,04/05/2026 05:20:47
"BAJIO",true,0 min,04/05/2026 05:20:47
"BANAMEX",true,0 min,04/05/2026 05:20:47
"BANCO COVALTO",true,0 min,04/05/2026 05:20:47
"BANCO S3",true,0 min,04/05/2026 05:20:47
"BANCOMEXT",false,N/A,04/05/2026 05:20:47
"BANCOPPEL",true,0 min,04/05/2026 05:20:47
"BANCREA",true,0 min,04/05/2026 05:20:47
"BANJERCITO",true,0 min,04/05/2026 05:20:47
"BANK OF AMERICA",true,0 min,04/05/2026 05:20:47
"BANK OF CHINA",false,N/A,04/05/2026 05:20:47
"BANKAOOL",true,0 min,04/05/2026 05:20:47
"BANOBRAS",true,0 min,04/05/2026 05:20:47
"BANORTE",true,0 min,04/05/2026 05:20:47
"BANREGIO",true,0 min,04/05/2026 05:20:47
"BANSI",true,0 min,04/05/2026 05:20:47
"BANXICO",true,0 min,04/05/2026 05:20:47
"BARCLAYS",true,0 min,04/05/2026 05:20:47
"BBASE",true,0 min,04/05/2026 05:20:47
"BBVA MEXICO",true,0 min,04/05/2026 05:20:47
"BMONEX",true,0 min,04/05/2026 05:20:47
"BaBien",true,0 min,04/05/2026 05:20:47
"CAJA POP MEXICA",true,0 min,04/05/2026 05:20:47
"CAJA TELEFONIST",true,0 min,04/05/2026 05:20:47
"CASHI CUENTA",true,0 min,04/05/2026 05:20:47
"CI BOLSA",true,0 min,04/05/2026 05:20:47
"CITI MEXICO",true,0 min,04/05/2026 05:20:47
"CLS",true,0 min,04/05/2026 05:20:47
"COMPARTAMOS",true,0 min,04/05/2026 05:20:47
"CONSUBANCO",true,0 min,04/05/2026 05:20:47
"COOPDESARROLLO",false,2653 min,04/05/2026 05:20:47
"CREDICAPITAL",true,0 min,04/05/2026 05:20:47
"CREDICLUB",true,0 min,04/05/2026 05:20:47
"CRISTOBAL COLON",false,N/A,04/05/2026 05:20:47
"CoDi Valida",true,0 min,04/05/2026 05:20:47
"Cuenca",true,0 min,04/05/2026 05:20:47
"DONDE",true,0 min,04/05/2026 05:20:47
"Dep y Pag Dig",true,0 min,04/05/2026 05:20:47
"FINAMEX",false,N/A,04/05/2026 05:20:47
"FINCO PAY",true,0 min,04/05/2026 05:20:47
"FINCOMUN",true,0 min,04/05/2026 05:20:47
"FINTOC",true,0 min,04/05/2026 05:20:47
"FONDEADORA",true,0 min,04/05/2026 05:20:47
"FONDO (FIRA)",false,N/A,04/05/2026 05:20:47
"GBM",true,0 min,04/05/2026 05:20:47
"HEY BANCO",true,0 min,04/05/2026 05:20:47
"HIPOTECARIA FED",false,N/A,04/05/2026 05:20:47
"HSBC",true,0 min,04/05/2026 05:20:47
"ICBC",false,N/A,04/05/2026 05:20:47
"INBURSA",true,0 min,04/05/2026 05:20:47
"INDEVAL",false,3579 min,04/05/2026 05:20:47
"INMOBILIARIO",true,0 min,04/05/2026 05:20:47
"INTERCAM BANCO",true,0 min,04/05/2026 05:20:47
"INVEX",true,0 min,04/05/2026 05:20:47
"JP MORGAN",true,0 min,04/05/2026 05:20:47
"KAPITAL",true,0 min,04/05/2026 05:20:47
"KLAR",true,0 min,04/05/2026 05:20:47
"KUSPIT",true,0 min,04/05/2026 05:20:47
"LIBERTAD",true,0 min,04/05/2026 05:20:47
"MASARI",true,0 min,04/05/2026 05:20:47
"MIFEL",true,0 min,04/05/2026 05:20:47
"MIZUHO BANK",false,N/A,04/05/2026 05:20:47
"MONEXCB",true,0 min,04/05/2026 05:20:47
"MUFG",false,N/A,04/05/2026 05:20:47
"MULTIVA BANCO",true,0 min,04/05/2026 05:20:47
"Mercado Pago W",true,0 min,04/05/2026 05:20:47
"MexPago",true,0 min,04/05/2026 05:20:47
"NAFIN",false,N/A,04/05/2026 05:20:47
"NU MEXICO",true,0 min,04/05/2026 05:20:47
"NVIO",true,0 min,04/05/2026 05:20:47
"PAGATODO",true,0 min,04/05/2026 05:20:47
"PPBALANCEMX",true,0 min,04/05/2026 05:20:47
"PROFUTURO",false,N/A,04/05/2026 05:20:47
"Peibo",true,0 min,04/05/2026 05:20:47
"SABADELL",true,0 min,04/05/2026 05:20:47
"SANTANDER",true,0 min,04/05/2026 05:20:47
"SCOTIABANK",true,0 min,04/05/2026 05:20:47
"SHINHAN",false,4990 min,04/05/2026 05:20:47
"SPIN BY OXXO",true,0 min,04/05/2026 05:20:47
"STP",true,0 min,04/05/2026 05:20:47
"Swap",true,0 min,04/05/2026 05:20:47
"TESORED",true,0 min,04/05/2026 05:20:47
"TRANSFER",true,0 min,04/05/2026 05:20:47
"TRANSFER DIRECT",false,N/A,04/05/2026 05:20:47
"UALA",true,0 min,04/05/2026 05:20:47
"UNAGRA",true,0 min,04/05/2026 05:20:47
"VALMEX",false,N/A,04/05/2026 05:20:47
"VALUE",true,0 min,04/05/2026 05:20:47
"VE POR MAS",true,0 min,04/05/2026 05:20:47
"VOLKSWAGEN",true,0 min,04/05/2026 05:20:47
"albo",true,0 min,04/05/2026 05:20:47
"ACTINVER",true,0 min,04/05/2026 07:05:49
"AFIRME",true,0 min,04/05/2026 07:05:49
"ARCUS FI",true,0 min,04/05/2026 07:05:49
"ASP INTEGRA OPC",true,0 min,04/05/2026 07:05:49
"AZTECA",true,0 min,04/05/2026 07:05:49
"BAJIO",true,0 min,04/05/2026 07:05:49
"BANAMEX",true,0 min,04/05/2026 07:05:49
"BANCO COVALTO",true,0 min,04/05/2026 07:05:49
"BANCO S3",true,0 min,04/05/2026 07:05:49
"BANCOMEXT",true,0 min,04/05/2026 07:05:49
"BANCOPPEL",true,0 min,04/05/2026 07:05:49
"BANCREA",true,0 min,04/05/2026 07:05:49
"BANJERCITO",true,0 min,04/05/2026 07:05:49
"BANK OF AMERICA",true,0 min,04/05/2026 07:05:49
"BANK OF CHINA",true,0 min,04/05/2026 07:05:49
"BANKAOOL",true,0 min,04/05/2026 07:05:49
"BANOBRAS",true,0 min,04/05/2026 07:05:49
"BANORTE",true,0 min,04/05/2026 07:05:49
